NODEID,crash_count,total_killed,total_injured,severity_score,severity_score_norm,intersection_name,latitude,longitude
42529,381,1.0,166.0,200.5549877008414,0.41449501395301025,145 ST BRIDGE PED AND BIKE PATH & ESPLANADE GARDENS PLAZA & LENOX AVENUE & LENOX AVENUE LINE & WEST 145 STREET,40.82043772436134,-73.93622674705541
28866,332,2.0,168.0,199.2273965561342,0.4117510046807352,ROCKAWAY PARKWAY & SEAVIEW AVENUE,40.63380189013841,-73.88969559208752
25822,428,1.0,190.0,198.25384005255964,0.40973875257771186,CT BOUNDARY & FLATLANDS AVENUE & RALPH AVENUE,40.632067875547705,-73.91860238522706
86923,279,1.0,105.0,196.56511019907524,0.40624830267918466,LONG ISLAND EXPRESSWAY & SPRINGFIELD BOULEVARD,40.74927407872403,-73.7568181458702
33842,479,0.0,184.0,195.84561094254684,0.404761163631007,LEFFERTS BOULEVARD & NORTH CONDUIT AVENUE & OLD SOUTH ROAD,40.66612019183229,-73.82224125290948
32492,475,6.0,228.0,194.59555816858295,0.4021774190675808,JAMAICA AVENUE & JAMAICA LINE & WOODHAVEN BOULEVARD,40.69366069599603,-73.85216508412391
33698,504,1.0,176.0,194.2573676551772,0.40147841025882175,COHANCY STREET & NORTH CONDUIT AVENUE,40.66711464318659,-73.83464984713484
97962,685,0.0,310.0,193.90169350848637,0.4007432643817804,MAJOR DEEGAN EXPRESSWAY & WEST FORDHAM ROAD,40.86187198026705,-73.9127894576302
28952,437,2.0,187.0,193.77051736860562,0.4004721353180102,FLATLANDS AVENUE & PENNSYLVANIA AVENUE,40.65276834094741,-73.88628987759877
25768,366,2.0,143.0,193.61581099821618,0.4001523714234399,AVENUE V & FLATBUSH AVENUE,40.60820367284654,-73.92070971870537
47579,365,1.0,134.0,190.12161424499007,0.3929301868463347,BRONX RIVER AVENUE & BRUCKNER BOULEVARD & BRUCKNER BOULEVARD BIKE PATH & BRUCKNER EXPRESSWAY EXIT 51 WB,40.823247913007016,-73.88276017372576
85230,315,0.0,146.0,189.58769756657193,0.39182662998544227,BUSH STREET & GOWANUS EXPRESSWAY,40.67305130077329,-73.99950646698856
45386,468,0.0,186.0,188.04690434660375,0.3886419515555604,65 PLACE & BROOKLYN QUEENS EP WB ET 39 W & QUEENS BOULEVARD,40.74089410087321,-73.89960565750904
43300,319,0.0,159.0,187.2896167050698,0.3870767073774616,3 AVENUE & EAST 163 STREET,40.8240660555359,-73.90870842921218
44543,357,0.0,141.0,187.23267811510297,0.38695902052828207,10 AVENUE & IRT-1-BROADWAY/ 7 AVENUE LINE & WEST 207 STREET,40.864462440136194,-73.91894207787084
87885,480,0.0,165.0,185.99054547213814,0.38439164615004856,QUEENS BOULEVARD & VAN WYCK EXPRESSWAY & VAN WYCK EXPRESSWAY SB EXIT 6,40.70979370852924,-73.82048719731942
15852,447,1.0,153.0,185.54099929088028,0.3834624753774012,8 AVENUE LINE & JAY STREET & TILLARY STREET,40.69613116166021,-73.98710554369985
27475,356,2.0,147.0,185.30460779562407,0.38297387581310305,BROADWAY & JAMAICA LINE & JEFFERSON STREET & MYRTLE AVENUE,40.6969859784124,-73.93522259165526
48616,311,2.0,113.0,184.7656378648936,0.3818598743426217,BROADWAY & IRT-1-BROADWAY/ 7 AVENUE LINE & WEST 230 STREET,40.87710434387546,-73.90615142228143
20673,544,1.0,183.0,183.6136859737921,0.3794788953168129,6 AVENUE LINE & CHRYSTIE STREET & DELANCEY STREET & NASSAU STREET LINE,40.719971646445714,-73.99289559108416
43947,412,1.0,161.0,182.90864657610769,0.3780216434721632,CONCOURSE VILLAGE EAST & EAST 161 STREET & MORRIS AVENUE,40.82557660691916,-73.91845612179814
55526,509,1.0,129.0,182.38392214047482,0.37693708613498433,NORTHERN BOULEVARD & UNION STREET,40.76394033426583,-73.82814753105596
24093,564,0.0,190.0,182.34012358958836,0.37684655854279314,AMSTERDAM AVENUE & WEST 125 STREET,40.813388928874176,-73.95625867517907
